Filename,text,scores,Category
Test3827.jpg,Being gay is not a crime and itis not a sin Stop using God to justify your prejudice Religion is about loving one ie Ola cey Usa lee Cire for an excuse to hate cl Being Gay S Proud Quotes www geckoandfly com int as 4,"{'neg': 0.115, 'neu': 0.59, 'pos': 0.296, 'compound': 0.8427}",Positive
Test3863.jpg,3 ay am NT BETWEEN A MAN CT ii canal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3864.jpg,TF Hotty Potter fought us anything OO Rey Peer 3,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}",Negative
Test3893.jpg,Hf you re not out and proud you re missing out on the best month of the year Don t spend another year hiding In a closet of fear and shame You don t have forever you deserve beer and your tribe is waiting to welcome you home Anthony Vena Ero,"{'neg': 0.219, 'neu': 0.662, 'pos': 0.119, 'compound': -0.6192}",Negative
Test3934.jpg,it 14 Gr tow ae i,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test396.jpg,i There s nothing wrong with you Be eM liste PLUM a lace ZL oa ere,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.3724}",Positive
Test397.jpg,Back then my denial was both active and passive Caught shadowboxing my subconscious I was determined to dodge the danger of my natural desires,"{'neg': 0.107, 'neu': 0.597, 'pos': 0.296, 'compound': 0.6124}",Positive
Test3975.jpg,Ra Pra Soe Lanny,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3985.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test400.jpg,Being gay is like being left handed Some people are most people aren t and nobody really knows why It s not right or wrong eS Umea enses ey 2 Being Gay Proud Quotes www geckoandfly com,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.7994}",Positive
Test417.jpg,be overwhelming to keep secrets SCNT ome UAV eR el E LCME LTR On to be who you re not Remember you are special and worth being cared about loved and accepted I e ER E lC MN lata 14 anyone convince you otherwise g Esc ae Ug,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.9246}",Positive
Test422.jpg,SOUNDS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test440.jpg,oe Oy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test449.jpg,the UN is anything but neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test482.jpg,We are legal In all fifty states,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.3956}",Positive
Test489.jpg,i HAL ie,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test490.jpg,ACCEPTANCE LE ACCEPTANCE FROM OTHERS,"{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.7184}",Positive
Test498.jpg,Claiming that someone else s marriage is against your religion is like being angry with someone for eating a donut when you re ona diet cc Being Gay Proud Quotes www geckoandfly com 7 io 0 ies a aan ea,"{'neg': 0.075, 'neu': 0.797, 'pos': 0.128, 'compound': 0.3182}",Positive
Test516.jpg,ei Coot GSTS are,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test519.jpg,6 dreamstime com ID 145823917 Barrirret,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test522.jpg,The pressures on gay teens can be overwhelming to heep secrets ee res Pitot ere Shep erecan peer ton Se rercre tt peace tars eremere ted,"{'neg': 0.08, 'neu': 0.799, 'pos': 0.122, 'compound': 0.296}",Positive
Test523.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test526.jpg,Nee tebe t Dee a O ae,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test527.jpg,Gay pride or LGBT pride is the positive stance against discrimination and violence toward lesbian gay bisexual and transgender LGBT people to promote their self affirmation dignity equality rights increase their visibility as a social group build community and celebrate sexual diversity and gender variance,"{'neg': 0.069, 'neu': 0.602, 'pos': 0.329, 'compound': 0.9274}",Positive
Test533.jpg,Rack then my denbaliaabothadie OS ted piv Caught shadowboaing my subconscious Iwas Setermined to dodge the danger of my natural desires,"{'neg': 0.131, 'neu': 0.772, 'pos': 0.097, 'compound': -0.2263}",Negative
Test536.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test545.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test579.jpg,Lif a game Play to win,"{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.7351}",Positive
Test581.jpg,Tare are peopesehave ald tha Pe Flay bare or hte erent supper pa murine rg WN idee repre hardy Shas tam ei ting Sarr Pa detent bine Tinss terete ben stprirs toe pliteal natn,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.4019}",Positive
Test587.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test606.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test612.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test614.jpg,learned compassion from being discriminated against Everything bad that s ever happened to me has taught me compassion ELLEN DEGENERES,"{'neg': 0.132, 'neu': 0.642, 'pos': 0.226, 'compound': 0.3612}",Positive
Test624.jpg,Se PednGe IS FAR MOR IMPORTANT EPTANCE FROM OTHERS,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.368}",Positive
Test644.jpg,THE BEAUTY OF Sa DAI NUS eS UE EU SSS ae ee eV,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.6739}",Positive
Test660.jpg,Neto a es a Nad Peto Ee WAY Made ie Way Reins Cae ye Rooters Aveta ary OR mp,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test661.jpg,I FALL ASLEEP TEXTING YOU eS BECA BENT WANT TO SAY GOODBYE,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.2577}",Positive
Test665.jpg,What is straight A eline can be straight ora street but the human heart oh no dt s curved likea road through mountains SayingImages com TENNESSEE WILLIAMS,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.8047}",Positive
Test668.jpg,When it comes to the rights of LGBT people the UN is anything but neutral CHARLES RADCLIFFE UN FREE EQUAL acharles rad cfreeequal ust satioys Meet ATION,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.7615}",Positive
Test677.jpg,ther way oxo sci grou bald areing ond ceabere send deenty od geder ure ye Quote,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test715.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test751.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test757.jpg,era Con erecukca EStreconaiscc agoinst Everything Eee TA happened to bucks cnc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test760.jpg,nd Fer al stand up start te fight,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}",Negative
Test761.jpg,CPelieve you can you re halfway T ROOSEVELT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test778.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test779.jpg,We are legal Inall fifty states,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.3956}",Positive
Test789.jpg,veces le Pesan Brice Meio cs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test803.jpg,Dee,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test811.jpg,x L fe eae wine hina ally,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.5766}",Positive
Test812.jpg,Life s a game Play to win,"{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.7351}",Positive
Test824.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test833.jpg,HATE It was CAUSED A LOT OF PROBLEMS IN THIS WORLD BUT IS HAS NOT SOLVED ONE YET Maya ANGELOU,"{'neg': 0.319, 'neu': 0.681, 'pos': 0.0, 'compound': -0.7886}",Negative
Test834.jpg,Hach time n ds up won st for herself without Knowing It possibly without claiming it she stands up for all wonten ava awottou on,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.5719}",Positive
Test835.jpg,py,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test837.jpg,iH,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test843.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test859.jpg,e Abandon the cultural myth that all female rlendships must bo bitchy toxic or compotitive This myth is like heels and purses pretty but designed to slow women down,"{'neg': 0.121, 'neu': 0.766, 'pos': 0.113, 'compound': -0.0644}",Negative
Test861.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test884.jpg,Believe you can you re halfway here T ROOSEVELT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test890.jpg,The Biblical Case in Support of Same Sex Relationships Se Sy CHRISTIAN MATTHEW VINES,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",Positive
Test903.jpg,EMPOWEILYOURSELE Px OKO AAG OWNIT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test912.jpg,and for all an stand up and start to fight Harvey Milk Qsayingimages com,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.3818}",Negative
Test929.jpg,74 Happiness ie weet what you think what Nie say and Watcha violb doarein harmony Pirgatetepnc eters tte tes Inspiring and Positive Quotes 3,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.9169}",Positive
Test937.jpg,you are F LOVABLE FY WORTHY Y ENOUGH VF BRAVE,"{'neg': 0.0, 'neu': 0.359, 'pos': 0.641, 'compound': 0.926}",Positive
Test941.jpg,Ubi aaa Gs TO ea ba TL Or Be Rael SHC Kelley,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test942.jpg,Lum not fre while any womn iirce even when hee shackles differ fram my own fire ver auDaE Loupe,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.34}",Negative
Test945.jpg,HATE Tr Has causeD 4 LOT OF PROBLEMS IN THIS WORLD BUT IS HAS NOT SOLVED ONE YET Mava ANcELou,"{'neg': 0.319, 'neu': 0.681, 'pos': 0.0, 'compound': -0.7886}",Negative
Test946.jpg,7 Tam not free while any woman is unfree even when her shackles are very different from my own AUDRE LORDE GH,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.4023}",Negative
Test957.jpg,a TE VON Te inl Heat te V SINGLE DAY,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test979.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test993.jpg,Being gay is not a crime and itis not a sin Stop using God to justify your prejudice Religion is about loving one ie Ola cey Usa lee Cire for an excuse to hate cl Being Gay S Proud Quotes www geckoandfly com int as 4,"{'neg': 0.115, 'neu': 0.59, 'pos': 0.296, 'compound': 0.8427}",Positive
