Filename,text,scores,Category
Test516.jpg,ie,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test519.jpg,dreamstime com TREC eC ac,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test522.jpg,i aeeehaded adeeateel Toschpeadieh Rabensdensatid Lea tueeburdoplendhandal eed eee teed Oe iesietemead ee Cee teed ee ee,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test523.jpg,elo D M3 ey w4 alway,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test526.jpg,oLedbedeend C cteebetelanal e wet pragte aver Ce heckanal Se Likediakdenael eel,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test527.jpg,Gay pride or LGBT pride is the positive stance against discrimination and violence toward lesbian gay bisexual and transgender LGBT people to promote their self affirmation dignity equality rights increase their visibility as a social group build community and celebrate sexual diversity and gender variance Your i,"{'neg': 0.067, 'neu': 0.609, 'pos': 0.324, 'compound': 0.9274}",Positive
Test533.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test536.jpg,ei aa LY ME 3 ANd lit,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.6523}",Positive
Test545.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test579.jpg,Life s a game Play to win,"{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.7351}",Positive
Test581.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test587.jpg,SOUNDS Type we,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test606.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test612.jpg,BE Yourget,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test614.jpg,learned compassion from being discriminated against Everything bad that s ever happened to me has taught me compassion ELLEN DEGENERES,"{'neg': 0.132, 'neu': 0.642, 'pos': 0.226, 'compound': 0.3612}",Positive
Test624.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test644.jpg,aA STANDING UP FOR YOUR DIANNE YOU STANDING AND STAND UP AS WELL ake,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.4278}",Positive
Test660.jpg,Sar aed Pee ORT Og as da This Way a ose Chi on Se This Way aoe iiieienienn an dakaiine el,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test661.jpg,F 1 FALL ASLEEP TEXTING BECAUSE DON T WANT TO SAY GOODBYE,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1936}",Positive
Test665.jpg,e What is straight A line can be straight ora street but the human heart oh no N it s curved likea road through mountains Q sayingimages com TENNESSEE WILLIAMS a,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.8271}",Positive
Test668.jpg,the UN is anything but neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test677.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test715.jpg,ech mat aind ae ky surviving and thriving Some El Saeki wtb Carat recent rise in homophobic violence might be a gauge of the success of PSAs RC Nab bE oe Lance Loud,"{'neg': 0.1, 'neu': 0.756, 'pos': 0.144, 'compound': 0.2023}",Positive
Test751.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test757.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test760.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test761.jpg,CPehieve you can you re halfway L T ROOSEVELT,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.5766}",Positive
Test778.jpg,ARV,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test779.jpg,We are legal In all fifty states,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.2003}",Positive
Test789.jpg,Ce tet Pcs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test803.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test811.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test812.jpg,Life s a game Play to win,"{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.7351}",Positive
Test824.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test833.jpg,HATE It HAS CAUSED A LOT OF PROBLEMS IN THIS WORLD BUT IS HAS NOT SOLVED ONE YET Maya ANGELou,"{'neg': 0.319, 'neu': 0.681, 'pos': 0.0, 'compound': -0.7886}",Negative
Test834.jpg,Koch time a woman stands up for herself without anew ing it prvwsitely witheot elatenting it she stands ap for,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test835.jpg,YTD LIBS GAY Me,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test837.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test843.jpg,M Ls ie Own NOT GENDER,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test859.jpg,Pretty but devigned to slow women down,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}",Positive
Test861.jpg,tual,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test884.jpg,Believe you can you re halfway there T ROOSEVELT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test890.jpg,GO Dano als yA Sin Re eA,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}",Negative
Test903.jpg,EMPOWER YOURSELP Pate aOaY ACCEPT Y ates es rr Oa Lo my A 88,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.516}",Positive
Test912.jpg,and 7 Stand up and start to fight Harvey Milk Oseproimages com,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.3818}",Negative
Test929.jpg,Happiness is When what ou think what wie say and ViacimVio 8 role lal al alas fe Inspiring and Positive Quotes 3,"{'neg': 0.062, 'neu': 0.472, 'pos': 0.466, 'compound': 0.9287}",Positive
Test937.jpg,you are LOVABLE YWORTHY Y ENOUGH VW BRAVE,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.871}",Positive
Test941.jpg,Tf Hatty Potter TL 5210 cea should live in a closet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test942.jpg,Lam not free while any woman is unfree even when her shackles are very different from my own,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4023}",Negative
Test945.jpg,HATE Tt Mas causeD ALOT OF PROBLEMS IN THIS WORLD BUT 18 Mas NOT SOLVED ONE YET Mava Axcetou,"{'neg': 0.319, 'neu': 0.681, 'pos': 0.0, 'compound': -0.7886}",Negative
Test946.jpg,Tam not free while any woman is unfree even when her shackles are very different from my own AUDRE LORDE GH,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4023}",Negative
Test957.jpg,Teta ata ANDERSON COOPER,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test979.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test993.jpg,Sree eRe Regi and it is not a sin Stop using God to justify your prejudice Religion is about loving one FU mM CUM Cee mee isd sie ley Cem Cod Ce tT Being Gay Proud Quotes www geckoandfly com i 6OC 62 i mr,"{'neg': 0.142, 'neu': 0.633, 'pos': 0.226, 'compound': 0.4903}",Positive
